,fold0_variance,fold0_old_variance
140,"[340, 3015, 6394, 5357, 2447, 245, 2952, 1217, 1749, 4107, 6939, 4925, 1944, 4331, 3192, 7753, 3746, 4690, 4613, 3890, 2353, 2118, 4030, 1427, 4858, 2005, 7679, 2366, 4350, 5025, 7048, 6094, 3709, 4812, 3194, 3572, 830, 5145, 406, 7320, 5780, 2737, 701, 1472, 2006, 954, 7762, 4869, 3051, 7915, 6666, 5790, 2113, 1912, 2204, 4678, 4974, 3096, 4575, 4732, 1457, 1688, 2910, 4798, 5557, 6121, 2495, 37, 7370, 4445, 4524, 137, 358, 5302, 7886]","[3576, 1549, 3824, 1442, 4527, 974, 3753, 2916, 113, 2424, 788, 5485, 1366, 1870, 3079, 3508, 416, 672, 6827, 2436, 5242, 1111, 784, 2498, 1869, 1169, 7100, 3805, 1804, 6390, 1535, 3115, 1913, 6788, 5940, 1333, 2782, 5225, 827, 6739, 7169, 7438, 5651, 2097, 5428, 1932, 6240, 5589, 7679, 4683, 4229, 4977, 3653, 217, 2041, 6684, 2522, 1138, 2252, 2587, 2606, 5191, 1848, 1154, 6515, 5553, 6898, 7402, 5639, 1231, 6465, 2721, 5578, 1493, 4682]"
141,"[2447, 5807, 137, 4382, 1749, 7004, 2164, 1071, 5026, 2835, 5145, 3420, 3071, 3475, 5451, 6351, 4716, 120, 5716, 2507, 1286, 3961, 577, 6208, 6838, 3725, 1480, 2225, 5095, 4697, 2737, 2666, 6866, 5024, 6203, 2074, 3300, 2112, 872, 7738, 4825, 6237, 6588, 3069, 406, 7916, 1260, 3508, 1442, 1656, 944, 3703, 593, 2741, 29, 4437, 7729, 4962, 4498, 2456, 7572, 4399, 4656, 7751, 3749, 6158, 4113, 4770, 3233, 3377, 6666, 5318, 2957, 7050, 3944]","[4682, 1164, 2522, 2826, 217, 6205, 2782, 6465, 5924, 5516, 4704, 1549, 5940, 3242, 3277, 5294, 4497, 2436, 4849, 7407, 6701, 1115, 3426, 4244, 902, 113, 6681, 2803, 5059, 2424, 540, 2006, 6337, 5749, 6945, 758, 2647, 137, 821, 5270, 5011, 2252, 2579, 2765, 1634, 5929, 5961, 6156, 267, 6717, 2227, 1804, 1010, 5794, 2587, 7336, 4517, 3141, 3009, 327, 1438, 6787, 1935, 4361, 4437, 3508, 3121, 4992, 4995, 4527, 4858, 4082, 7934, 2864, 7859]"
142,"[3003, 2447, 2456, 4437, 1956, 137, 2835, 7675, 7578, 5283, 6604, 7904, 3508, 3479, 3684, 4986, 1456, 3194, 6063, 4286, 6704, 709, 1569, 5818, 93, 6938, 2074, 752, 5301, 3291, 5403, 6512, 7656, 1944, 6024, 2397, 2522, 6866, 4358, 3583, 4074, 1048, 6835, 1431, 2582, 1480, 3954, 915, 4440, 2797, 5357, 3316, 7927, 5557, 6137, 4607, 7494, 697, 6490, 847, 560, 5026, 5909, 1286, 6588, 6634, 6328, 6375, 7114, 5650, 3176, 6207, 3377, 5724, 3051]","[4527, 2522, 2587, 4750, 5749, 7481, 2436, 5190, 2353, 2910, 1939, 2022, 217, 2058, 5103, 1009, 672, 2041, 30, 2826, 3299, 3439, 784, 157, 6787, 2398, 2782, 1535, 5924, 3903, 4922, 1689, 4073, 1286, 6609, 2456, 416, 1628, 1549, 4817, 7601, 3340, 2821, 4920, 1696, 2926, 1369, 2852, 4244, 7460, 3474, 3325, 4674, 5135, 5557, 2307, 3338, 5781, 1697, 3207, 2372, 6523, 5273, 1877, 1115, 5789, 5809, 3508, 5335, 3126, 5314, 2360, 1932, 1414, 1262]"
143,"[1171, 2447, 1821, 5665, 6978, 6588, 5270, 2307, 3194, 4987, 5945, 6088, 2835, 2452, 4437, 98, 1442, 7281, 1947, 5736, 7430, 100, 1864, 3810, 7556, 1074, 3416, 5109, 3279, 1993, 5594, 2392, 6290, 4966, 4952, 1286, 6567, 245, 3073, 2018, 6945, 6364, 6259, 1651, 1223, 7297, 2737, 2215, 4098, 3454, 1659, 732, 3787, 960, 7572, 7313, 3952, 169, 2227, 626, 1027, 22, 1656, 5641, 631, 2318, 2012, 2769, 3795, 1199, 4465, 6716, 7808, 1537, 1647]","[2826, 3325, 784, 6029, 4831, 6337, 513, 4910, 4082, 6739, 2353, 6945, 3069, 6446, 4704, 5749, 635, 2647, 3039, 7922, 4244, 6394, 4895, 827, 5039, 2782, 6038, 5273, 1320, 6830, 1932, 7660, 546, 2855, 4361, 3859, 2225, 2471, 613, 2227, 4266, 3216, 3426, 3121, 3540, 3632, 653, 3198, 6787, 5725, 2213, 5660, 773, 5509, 1138, 6074, 2392, 7681, 4409, 3244, 3830, 6827, 1169, 2424, 4648, 752, 2522, 157, 5879, 4236, 2830, 2181, 2436, 1679, 7656]"
144,"[631, 3194, 7450, 2228, 2239, 4871, 2447, 4716, 4437, 4094, 1021, 5428, 7694, 2074, 7356, 2376, 5984, 7489, 375, 7632, 7382, 1115, 2392, 5462, 2025, 519, 1286, 5949, 6422, 3932, 419, 7800, 5721, 6088, 5887, 7444, 7438, 960, 4986, 2851, 7277, 2908, 4287, 3071, 5744, 2344, 6872, 84, 2446, 5936, 1566, 3474, 4882, 7079, 3244, 2132, 7628, 4206, 2583, 6301, 4613, 3454, 237, 5660, 6788, 7104, 6547, 4323, 2429, 2952, 6089, 1074, 6522, 7272, 3705]","[2826, 4244, 5851, 4266, 6278, 6337, 5800, 6818, 6739, 3039, 7858, 5876, 3714, 4571, 827, 1932, 6394, 2737, 1824, 6516, 2587, 6154, 4831, 416, 6830, 7588, 4716, 5516, 4162, 2353, 5466, 3126, 2424, 1511, 6945, 4094, 6459, 6446, 7679, 1442, 4107, 5015, 78, 7922, 7511, 5887, 7281, 1634, 5366, 3784, 3071, 2292, 2051, 1869, 655, 4361, 1009, 6388, 6604, 2545, 1526, 4759, 6701, 5059, 842, 5924, 3325, 6509, 2638, 4524, 3632, 671, 6827, 2436, 781]"
145,"[2164, 343, 6074, 3247, 6208, 1638, 3334, 575, 3372, 6570, 5543, 1656, 5024, 237, 6643, 7802, 5454, 4682, 6838, 1819, 245, 7632, 5026, 7655, 2447, 963, 5887, 679, 3634, 7187, 1853, 2285, 4902, 3232, 1042, 6980, 1286, 2591, 2288, 6889, 4197, 506, 7584, 2534, 6666, 6328, 7722, 7807, 5864, 6775, 447, 6038, 375, 6709, 3977, 3474, 3370, 3279, 6367, 2595, 6318, 3149, 7587, 761, 3464, 2215, 3163, 7700, 1497, 4040, 1115, 85, 3741, 238, 5575]","[2587, 4244, 2826, 416, 1223, 5273, 7651, 3437, 5929, 2421, 7765, 6089, 6739, 2436, 6717, 5800, 7447, 7015, 2223, 5516, 3874, 2548, 4922, 5887, 6458, 4437, 1115, 2332, 4716, 1877, 824, 2737, 4245, 2924, 2360, 3201, 5781, 2522, 3044, 784, 562, 6990, 6833, 5622, 3325, 7656, 1370, 4113, 5297, 4217, 1032, 7100, 4356, 5761, 6506, 3244, 538, 7530, 6604, 4017, 3039, 3216, 733, 7481, 365, 6064, 5924, 1862, 827, 1831, 7660, 5988, 2070, 6218, 5362]"
146,"[343, 2074, 6208, 375, 4567, 7401, 2447, 5695, 2215, 1168, 7447, 53, 701, 3497, 3149, 4848, 3386, 6838, 7608, 1286, 2820, 1312, 2052, 5904, 7629, 4059, 5520, 1564, 6442, 1970, 5109, 5757, 5735, 2534, 2269, 5557, 4841, 383, 1086, 6980, 841, 6578, 5598, 2292, 4689, 7075, 1549, 7824, 6370, 1091, 4517, 6945, 819, 5538, 6258, 2452, 3051, 1779, 1578, 6703, 6481, 3519, 2411, 1304, 1282, 4350, 4030, 2633, 6051, 954, 2349, 3090, 4272, 5314, 2773]","[2826, 3338, 3198, 2051, 3015, 7651, 2852, 4495, 7015, 2161, 2232, 3039, 93, 2522, 2425, 784, 7100, 3201, 5516, 7530, 5660, 1428, 2587, 1565, 3340, 4311, 5466, 1427, 1138, 2692, 1097, 2079, 416, 1932, 2436, 6945, 3824, 1526, 1249, 6787, 6717, 699, 6739, 1853, 2375, 5335, 527, 2829, 2737, 4693, 5723, 3649, 2621, 4244, 6466, 678, 4082, 4220, 902, 546, 1791, 3874, 3071, 7430, 69, 4566, 5195, 3079, 2238, 3208, 4750, 2098, 1231, 5362, 706]"
147,"[808, 3906, 1638, 5034, 915, 2447, 4716, 3664, 1585, 1042, 2827, 6945, 4514, 2215, 6121, 4986, 1168, 3320, 6208, 1286, 7572, 1312, 5436, 184, 7111, 960, 6081, 4207, 5384, 3512, 6463, 6122, 7102, 220, 3962, 4721, 3634, 4419, 3703, 6764, 5314, 4171, 5957, 6234, 7052, 189, 4378, 4832, 416, 5887, 3726, 6895, 1566, 7930, 4517, 4153, 1655, 2168, 1993, 7015, 1944, 6423, 5252, 1147, 2769, 5276, 2220, 5961, 4593, 4248, 5999, 4863, 2276, 190, 53]","[2826, 5851, 4716, 2548, 7776, 1419, 4922, 6818, 4978, 3498, 3749, 5711, 4521, 5112, 1852, 377, 960, 2335, 3110, 2360, 1080, 2098, 1223, 5019, 575, 416, 5499, 2459, 4379, 5910, 653, 1932, 902, 4750, 5384, 6983, 3340, 1311, 1878, 6701, 5519, 7460, 4366, 1576, 7285, 546, 1846, 2809, 3338, 672, 4618, 1231, 3033, 204, 3540, 30, 5516, 6208, 5069, 3355, 5658, 7811, 527, 5428, 678, 2083, 3863, 2579, 2437, 745, 1115, 3953, 5878, 2192, 4992]"
148,"[5851, 6838, 2986, 4113, 5724, 3137, 4811, 7572, 2332, 5519, 6208, 53, 3570, 7437, 97, 7304, 680, 5507, 2429, 7127, 2844, 4517, 1508, 3661, 1691, 5121, 446, 6634, 3044, 5109, 5190, 666, 3447, 7518, 5616, 375, 7890, 6717, 5793, 120, 245, 6567, 6529, 6726, 95, 3410, 5176, 4588, 2253, 2066, 3443, 4843, 3576, 3812, 4164, 2215, 5818, 6920, 1841, 2434, 4672, 5887, 2470, 5301, 6488, 3715, 6668, 2143, 6895, 5302, 506, 541, 6689, 1793, 1564]","[2826, 784, 2424, 2437, 4845, 4361, 4292, 7472, 7253, 7680, 6506, 4936, 5869, 71, 1998, 545, 4750, 25, 6038, 5660, 4922, 4450, 1442, 2782, 2707, 6090, 722, 5940, 2340, 4641, 4437, 2097, 5039, 2579, 2369, 4107, 4925, 2852, 7298, 5800, 6818, 1383, 2098, 669, 1144, 1115, 806, 5952, 6154, 1240, 880, 7610, 3983, 5878, 7015, 4229, 6098, 1365, 2392, 6253, 4674, 4497, 3473, 7104, 1862, 3985, 123, 5841, 4539, 7100, 7709, 5928, 4863, 7934, 2436]"
149,"[7027, 419, 2952, 6190, 631, 3428, 4716, 6056, 196, 5699, 1564, 688, 2143, 6770, 6838, 245, 5793, 6377, 2812, 4984, 3341, 2939, 991, 6634, 7419, 2140, 383, 645, 6605, 4159, 1976, 6423, 237, 554, 2737, 6567, 1099, 6252, 1860, 7274, 3827, 6010, 432, 1012, 4704, 6008, 1066, 333, 619, 6160, 5389, 7720, 1716, 7606, 4688, 2074, 5592, 7626, 6812, 4986, 3663, 3809, 6866, 2048, 3474, 5508, 3135, 2103, 394, 7256, 2534, 5887, 7724, 4672, 6843]","[2098, 4911, 1303, 5924, 991, 7618, 2673, 2466, 2437, 5660, 1565, 4956, 2051, 3593, 4808, 784, 6154, 5723, 4266, 5875, 6189, 2905, 898, 3198, 2826, 1878, 1852, 974, 6518, 7072, 1383, 5991, 1618, 2868, 5039, 6574, 4497, 4397, 2989, 2692, 4910, 5516, 4300, 2446, 1138, 1247, 2192, 6830, 2340, 7862, 6051, 85, 4220, 5910, 2459, 3884, 1511, 3369, 2465, 1851, 507, 3504, 5327, 3202, 7107, 7561, 4984, 30, 1217, 0, 689, 7560, 1689, 4992, 3149]"
150,"[631, 2534, 1564, 7660, 4247, 7111, 5829, 7220, 1589, 5495, 6444, 2952, 5354, 6328, 4111, 6285, 3066, 5467, 5058, 6385, 720, 5484, 2140, 1218, 3428, 1159, 1592, 3503, 375, 1018, 941, 3426, 1431, 3514, 5490, 7772, 1465, 4693, 2647, 4902, 4114, 4486, 6866, 7572, 2009, 2074, 1422, 7168, 1247, 1094, 7491, 5097, 3194, 619, 5780, 6929, 7027, 1913, 637, 888, 963, 1691, 5701, 3216, 5904, 1375, 1230, 4254, 4865, 5376, 2025, 7810, 555, 5153, 1366]","[2098, 784, 1138, 3338, 6154, 5924, 2905, 2424, 7606, 2392, 5519, 3712, 6038, 1632, 6788, 6516, 7694, 3299, 602, 3198, 2583, 5270, 6506, 438, 4437, 4928, 5409, 5706, 4750, 7811, 7630, 5471, 6213, 4845, 2340, 6543, 3474, 2459, 3567, 5246, 2939, 7653, 6057, 4073, 815, 6579, 4630, 1342, 2792, 6052, 974, 2759, 5723, 7560, 6024, 1774, 3910, 1913, 3562, 3479, 4527, 3116, 2205, 842, 2005, 6776, 699, 6518, 2579, 581, 4457, 113, 2989, 1154, 7285]"
151,"[6866, 6127, 2534, 946, 245, 7639, 3078, 4464, 2660, 2359, 4716, 880, 6206, 7612, 5117, 4529, 5735, 7022, 1667, 2205, 4117, 2742, 15, 6796, 5027, 1733, 7801, 4465, 5904, 98, 2143, 5203, 6214, 3931, 301, 53, 29, 5647, 3054, 6241, 1564, 5122, 2291, 375, 55, 1694, 2287, 2756, 2030, 2325, 6502, 5471, 7660, 7926, 3556, 6945, 6496, 2025, 2074, 6525, 478, 2654, 1680, 4021, 4211, 6329, 81, 7104, 7308, 1120, 2471, 2820, 927, 2018, 3450]","[827, 4266, 2250, 4361, 5395, 123, 2579, 5660, 3079, 2367, 3909, 5701, 5039, 2424, 6241, 6001, 1057, 1154, 204, 2032, 6604, 527, 4495, 6203, 3369, 7217, 7732, 29, 5557, 7765, 2836, 4111, 2361, 3186, 2932, 2377, 6746, 4072, 7489, 6252, 4322, 255, 30, 5829, 6579, 2820, 2205, 1383, 7100, 199, 1660, 1061, 1668, 4457, 4220, 5878, 7336, 4497, 3340, 7922, 2128, 789, 4539, 416, 4743, 3570, 1080, 7522, 1175, 6506, 3147, 6313, 3426, 5800, 3425]"
152,"[3244, 5471, 6838, 6189, 540, 5856, 4808, 375, 1853, 3078, 3758, 4569, 3946, 97, 2820, 6658, 3713, 6567, 7194, 2074, 1637, 5712, 4479, 7336, 2908, 6037, 7757, 6961, 1564, 3663, 1726, 1480, 11, 1654, 6784, 4536, 6282, 6205, 3383, 1249, 619, 5485, 768, 4560, 3116, 1378, 1053, 1667, 1880, 344, 4674, 3872, 4015, 5737, 3377, 3614, 2534, 4727, 7111, 4990, 5637, 5363, 4982, 1286, 6832, 2786, 7108, 2737, 5951, 4350, 5451, 3836, 6687, 1526, 4332]","[5039, 113, 3567, 5395, 5841, 6788, 815, 2025, 2579, 2273, 7230, 962, 6658, 3299, 2991, 199, 2426, 5004, 5101, 4245, 6401, 731, 1151, 5642, 6137, 1565, 4008, 516, 6516, 690, 2048, 1370, 4882, 6017, 5934, 7756, 527, 3475, 4743, 3186, 1437, 672, 3474, 1258, 169, 6423, 3232, 4361, 3387, 1138, 6950, 6158, 1333, 3291, 4904, 2478, 3870, 7089, 6691, 7653, 1199, 2442, 685, 3570, 4220, 6717, 2446, 4322, 1913, 2961, 3835, 3255, 1383, 4266, 3216]"
153,"[3343, 2908, 3211, 1267, 4328, 1074, 4892, 7051, 7357, 2854, 1733, 3838, 3318, 7187, 6007, 2044, 954, 3954, 6700, 1837, 3138, 1210, 5634, 6472, 1388, 4021, 5538, 1346, 3200, 237, 7376, 4462, 4387, 7361, 5783, 5471, 514, 5639, 1821, 2769, 7927, 2361, 2355, 6838, 7015, 2028, 345, 4706, 3076, 473, 6518, 1824, 1694, 4008, 2957, 2888, 6791, 6464, 7584, 5806, 3776, 7656, 912, 5042, 5948, 943, 6567, 2074, 2328, 3638, 1992, 2228, 2952, 2012, 3637]","[3875, 7514, 6658, 882, 6945, 1480, 962, 2817, 1493, 902, 3753, 7100, 3770, 4220, 2097, 7281, 5309, 5658, 5039, 53, 6788, 1186, 4716, 7610, 113, 7720, 3653, 7740, 1505, 2820, 1258, 1138, 1928, 4159, 815, 3870, 5428, 6397, 1774, 2048, 2122, 1862, 7549, 3437, 3340, 2630, 2392, 1369, 6879, 4266, 4350, 5504, 2579, 5944, 7522, 6252, 5911, 2436, 760, 2809, 5665, 721, 6950, 54, 1117, 2756, 4495, 1804, 4895, 5004, 3912, 2927, 3216, 4300, 3415]"
154,"[620, 4001, 4716, 4257, 3110, 5822, 120, 2074, 4517, 7632, 5924, 1115, 381, 4911, 84, 2563, 334, 2269, 7572, 365, 6832, 2997, 7461, 3078, 475, 375, 7765, 5789, 2660, 7171, 5467, 3454, 3493, 2763, 7787, 7595, 2769, 800, 1862, 4740, 3321, 237, 2166, 6472, 7104, 5401, 4932, 1243, 5141, 4942, 4893, 5389, 2976, 3155, 7601, 4966, 1067, 7699, 1286, 5011, 6459, 6473, 7340, 4774, 7675, 882, 3996, 2097, 3415, 3362, 7459, 4674, 3291, 5821, 4704]","[2498, 1870, 784, 962, 5004, 3299, 4904, 2392, 5794, 1154, 5751, 815, 2097, 6746, 6278, 5991, 3207, 902, 3428, 699, 4716, 2993, 6782, 1680, 5428, 5109, 1618, 1493, 1909, 2198, 3222, 3653, 123, 6717, 1726, 7507, 5878, 7572, 3729, 5182, 2025, 3580, 3705, 1791, 7781, 1346, 4350, 7934, 3340, 1749, 3048, 6357, 1032, 7651, 285, 7732, 5507, 5774, 5649, 2145, 3126, 575, 5395, 3186, 882, 3182, 4746, 5701, 1774, 1660, 519, 7409, 5665, 2489, 1564]"
155,"[4674, 4716, 3078, 5314, 4350, 4479, 6945, 3295, 7632, 3889, 7050, 5449, 7934, 4677, 5829, 882, 6788, 5448, 2660, 1944, 3426, 1606, 7064, 4864, 7087, 7018, 6838, 5379, 4417, 6703, 2424, 5401, 1935, 1263, 1915, 2769, 4902, 5376, 7104, 5947, 1431, 4613, 6121, 7494, 1412, 6806, 4945, 7171, 4575, 1676, 7317, 3155, 3858, 3110, 237, 1286, 6522, 1654, 3207, 2283, 7584, 133, 5207, 2591, 466, 2074, 2644, 7862, 2279, 4021, 1534, 53, 841, 375, 1445]","[123, 6402, 4716, 784, 6701, 3573, 7660, 2864, 962, 3387, 5496, 6579, 3149, 1870, 5004, 1216, 5878, 137, 730, 4495, 5701, 3748, 2436, 7472, 1049, 2062, 1260, 6416, 804, 39, 1726, 5885, 6075, 6757, 3009, 3740, 1913, 3299, 4013, 4989, 2148, 7934, 6024, 507, 2161, 3653, 3286, 842, 3327, 3909, 7524, 3945, 1660, 5934, 3540, 5624, 6516, 4366, 4219, 2581, 6506, 30, 7375, 1262, 841, 2025, 6620, 5794, 6900, 69, 4690, 5947, 6788, 5372, 4591]"
156,"[960, 29, 2260, 2094, 3858, 3306, 4902, 6703, 1839, 2074, 2634, 2118, 1977, 5727, 5357, 7320, 3458, 1957, 6170, 2269, 1315, 620, 7313, 13, 7072, 375, 237, 5818, 731, 6314, 2844, 2769, 7015, 5485, 6838, 6454, 2595, 5680, 1253, 6328, 7322, 3800, 6498, 5559, 2660, 5069, 3889, 3232, 1115, 7677, 6604, 974, 7299, 1939, 2558, 6254, 3238, 1038, 2163, 1431, 4038, 1944, 1667, 5645, 1594, 225, 1282, 5520, 7187, 3031, 5067, 1564, 5862, 394, 306]","[1870, 3824, 1660, 2145, 4437, 7219, 4129, 507, 5701, 3299, 5428, 962, 6158, 5800, 1216, 6691, 5721, 1080, 5395, 5881, 5376, 104, 1280, 842, 1275, 1053, 5471, 123, 5878, 6253, 1115, 3653, 2579, 7694, 7348, 7656, 432, 2437, 2986, 720, 6270, 5516, 6595, 7359, 784, 1618, 5242, 4310, 5887, 6024, 5538, 1791, 4884, 5841, 2021, 4094, 5567, 5072, 902, 7802, 1846, 1296, 3855, 434, 6806, 3302, 5756, 1928, 2005, 7336, 5936, 188, 137, 2642, 3985]"
157,"[6583, 620, 4281, 2058, 5771, 2074, 2097, 218, 1564, 4514, 2634, 5131, 7079, 5504, 2844, 5845, 1880, 5796, 2809, 2933, 6944, 2346, 5436, 406, 885, 5314, 6812, 6317, 245, 7920, 1944, 1064, 6276, 5302, 4275, 6894, 3434, 1739, 2579, 3053, 974, 4131, 3861, 2737, 1958, 2005, 4792, 1310, 6343, 2839, 4371, 5613, 3157, 4117, 4532, 7121, 2952, 731, 6170, 1839, 3216, 1115, 4517, 2530, 7337, 7282, 5924, 4257, 4966, 1807, 6945, 7320, 2071, 882, 1838]","[3299, 4437, 3149, 1851, 6788, 1154, 1080, 3573, 784, 7694, 30, 2579, 5428, 5557, 7336, 5881, 2630, 2386, 2830, 6945, 2015, 6328, 5385, 4448, 6257, 4816, 6957, 5885, 3207, 631, 2436, 7656, 4497, 255, 1970, 1151, 7015, 1086, 3824, 2177, 1260, 6394, 974, 5538, 7920, 3610, 2437, 2989, 3562, 1804, 2663, 6833, 5723, 1342, 2820, 1652, 5496, 1558, 752, 6241, 2409, 4716, 5008, 3874, 2360, 1958, 1049, 7927, 6213, 2836, 7193, 7392, 435, 7511, 1709]"
158,"[620, 3320, 1431, 7262, 3307, 4350, 7177, 5314, 5291, 2534, 991, 4467, 1913, 7609, 7514, 5734, 1944, 1733, 2350, 245, 375, 221, 881, 6788, 882, 5253, 6439, 4620, 7423, 4979, 1346, 237, 7104, 2181, 6654, 1864, 5924, 1853, 4966, 6838, 2112, 933, 6570, 6053, 4121, 619, 6188, 2666, 2097, 3053, 6332, 7015, 2869, 5681, 5896, 6921, 466, 4065, 1755, 6529, 437, 5114, 3740, 2119, 6670, 328, 7537, 6445, 2769, 5902, 2611, 6098, 4657, 95, 2502]","[5716, 685, 7324, 6401, 602, 2408, 3186, 2820, 6634, 1655, 4895, 1646, 7576, 553, 3222, 7709, 2508, 1660, 2349, 1274, 2751, 6205, 5395, 4732, 3450, 5887, 5906, 5829, 3243, 6529, 6313, 1791, 6394, 2729, 2436, 1115, 4207, 7270, 3071, 6788, 3823, 760, 6945, 5701, 1080, 7247, 2830, 784, 1480, 1370, 7572, 3059, 1383, 821, 4266, 3653, 2707, 7052, 3726, 3874, 2606, 4342, 5768, 2053, 5568, 2737, 513, 2443, 5187, 1506, 2148, 2145, 1444, 3149, 3671]"
159,"[778, 1303, 7751, 3985, 7177, 1286, 3929, 542, 4822, 620, 2865, 3053, 5314, 4690, 5208, 7660, 2510, 7015, 841, 67, 2841, 3567, 1148, 7262, 7092, 2642, 4308, 2797, 6259, 6628, 7104, 6754, 677, 1504, 2048, 5789, 4517, 1451, 3908, 2997, 1095, 2732, 4613, 2910, 245, 237, 1346, 5413, 2325, 622, 1687, 7836, 3576, 4042, 364, 2070, 6282, 1637, 3428, 3133, 804, 6570, 2595, 5793, 966, 5471, 1853, 6474, 6651, 4593, 5807, 3889, 6946, 1437, 4715]","[2436, 784, 3299, 672, 6634, 4622, 3340, 6595, 2512, 3790, 123, 4266, 6604, 1247, 6579, 4448, 4648, 3671, 5904, 1648, 7409, 4503, 1819, 1862, 4524, 7247, 5428, 7660, 5305, 5409, 1503, 4566, 2389, 1080, 1824, 720, 1660, 5376, 2836, 1151, 5911, 3859, 1909, 940, 4897, 39, 4257, 7630, 2335, 2989, 2884, 4443, 6318, 239, 120, 2844, 6313, 3441, 3186, 6668, 2187, 2820, 3482, 2812, 5972, 3171, 5413, 2189, 7425, 1979, 6317, 4366, 3510, 4254, 4809]"
160,"[5851, 2048, 1794, 2143, 5011, 3349, 6541, 5314, 3784, 1346, 7662, 2769, 7772, 951, 804, 375, 7545, 2777, 6259, 7841, 963, 7650, 4301, 2642, 4200, 4613, 7751, 1913, 1862, 4847, 521, 4528, 7299, 5550, 7877, 2117, 1020, 2817, 2584, 192, 2821, 803, 4757, 2652, 1295, 5541, 1883, 4257, 3755, 5109, 7649, 5684, 5521, 7550, 1827, 5531, 7865, 871, 1564, 6832, 4858, 538, 2820, 5904, 5692, 7936, 36, 5173, 3214, 3668, 1432, 5520, 492, 4674, 3678]","[6595, 6788, 2148, 5082, 5800, 555, 4674, 1151, 3510, 1032, 4566, 1862, 3079, 6843, 669, 1383, 6029, 5033, 5468, 6328, 2479, 581, 2916, 1675, 1074, 1183, 1049, 5008, 7270, 4159, 3428, 1480, 1442, 2820, 1254, 7751, 5042, 6818, 5326, 2865, 2079, 4685, 1716, 5428, 2668, 2361, 53, 1061, 6388, 1413, 1199, 4503, 7247, 1219, 940, 2437, 7483, 141, 5496, 6118, 5650, 1231, 7409, 3482, 3474, 3282, 1584, 5023, 3202, 4107, 5195, 3300, 5716, 3653, 3009]"
161,"[2521, 3428, 29, 2048, 4690, 3247, 2769, 2480, 7104, 7837, 3943, 1389, 3241, 6151, 578, 7886, 6703, 2143, 4986, 2658, 99, 3134, 4517, 7549, 7298, 5135, 1247, 2745, 7188, 7102, 4800, 375, 2643, 1490, 4366, 2732, 6838, 4131, 7822, 3482, 105, 828, 1956, 715, 7329, 2360, 245, 1353, 2374, 830, 6842, 1449, 6618, 6291, 4164, 4300, 5783, 1074, 2876, 3068, 6848, 3883, 6583, 1872, 3944, 6666, 6717, 7323, 6059, 3053, 6938, 451, 5469, 4593, 7934]","[3510, 1675, 2579, 1819, 6388, 5794, 6788, 7922, 4952, 5929, 5723, 5380, 2436, 2446, 4437, 1015, 778, 5911, 1032, 1660, 1228, 1151, 1977, 7122, 7015, 5516, 6141, 6818, 7549, 4679, 3653, 5358, 6029, 2830, 3177, 3028, 5751, 6056, 4882, 3214, 5146, 2269, 1511, 1148, 2986, 3753, 4633, 842, 3033, 2593, 5372, 2225, 1183, 6770, 5659, 7247, 3428, 4199, 5496, 454, 2820, 3978, 1986, 4622, 6402, 637, 5937, 2048, 1144, 1680, 2181, 4656, 7168, 5519, 1347]"
162,"[2143, 4350, 1410, 1718, 2732, 237, 424, 7572, 1600, 2372, 1282, 6472, 1564, 7307, 5479, 5109, 1354, 3352, 2197, 3934, 2346, 2705, 3187, 3078, 6270, 5531, 471, 5924, 6191, 803, 5841, 2048, 3594, 1654, 2769, 451, 3247, 7015, 4030, 5702, 5165, 4517, 2480, 5568, 2703, 1347, 5824, 3809, 4189, 4308, 1697, 3944, 3796, 4986, 3753, 4715, 676, 3156, 7934, 6387, 619, 195, 3466, 6992, 7616, 716, 3443, 2284, 3053, 733, 7521, 4497, 5242, 3648, 1779]","[3428, 5911, 2820, 5082, 123, 2630, 1726, 3528, 5650, 7922, 842, 1154, 904, 5571, 4409, 1819, 6788, 2729, 5395, 690, 1675, 5958, 1979, 2878, 5424, 3110, 6300, 1646, 2436, 7700, 3406, 2361, 5031, 733, 262, 2442, 3279, 1105, 434, 6279, 1846, 1364, 4159, 3945, 405, 494, 1660, 3510, 4528, 1862, 6595, 555, 3039, 3562, 2822, 5863, 2225, 2751, 685, 4792, 1749, 1780, 1928, 2113, 7601, 4217, 4986, 2048, 4674, 720, 3653, 935, 3466, 974, 6766]"
