fac_ui_no,fac_ui_yes,num_age,num_reprate,num_disrate,num_tenure,num_logwage,time,event
1.0,0.0,28.0,0.55,0.02,0.0,5.4848,1,1
0.0,1.0,43.0,0.497,0.013,8.0,5.89715,7,1
1.0,0.0,22.0,0.5,0.25,0.0,5.24175,1,1
0.0,1.0,27.0,0.489,0.245,10.0,5.88053,3,1
1.0,0.0,23.0,0.5,0.25,2.0,5.24175,3,0
0.0,1.0,29.0,0.37,0.185,0.0,6.16121,3,1
1.0,0.0,58.0,0.463,0.231,5.0,5.93754,1,1
0.0,1.0,23.0,0.5,0.25,3.0,4.95583,5,1
0.0,1.0,51.0,0.5,0.25,0.0,4.55388,11,0
0.0,1.0,28.0,0.44,0.22,2.0,5.98645,3,0
0.0,1.0,36.0,0.5,0.25,0.0,5.24175,6,1
0.0,1.0,39.0,0.5,0.25,8.0,5.80513,22,1
1.0,0.0,39.0,0.5,0.25,0.0,4.55388,2,1
1.0,0.0,27.0,0.612,0.122,0.0,5.44674,1,1
0.0,1.0,47.0,0.429,0.086,5.0,5.80513,2,1
1.0,0.0,35.0,0.449,0.09,10.0,5.75574,3,1
0.0,1.0,33.0,0.371,0.074,2.0,5.94803,3,0
1.0,0.0,38.0,0.577,0.115,1.0,5.50533,2,1
1.0,0.0,31.0,0.169,0.034,8.0,6.73697,4,1
1.0,0.0,44.0,0.375,0.075,2.0,5.93754,2,1
1.0,0.0,20.0,0.5,0.1,0.0,5.64897,9,0
0.0,1.0,43.0,0.469,0.094,10.0,5.71373,3,0
1.0,0.0,34.0,0.25,0.05,15.0,6.34212,5,1
1.0,0.0,49.0,0.375,0.075,20.0,5.93754,1,1
0.0,1.0,27.0,0.263,0.053,3.0,6.29157,9,1
1.0,0.0,23.0,0.5,0.25,1.0,4.89035,3,1
0.0,1.0,46.0,0.352,0.176,4.0,6.27099,2,0
0.0,1.0,35.0,0.5,0.25,8.0,5.7301,14,1
1.0,0.0,24.0,0.5,0.25,0.0,5.24175,6,0
0.0,1.0,29.0,0.5,0.25,3.0,5.24175,4,1
1.0,0.0,37.0,0.493,0.246,0.0,5.93754,1,1
0.0,1.0,21.0,0.5,0.25,1.0,5.24175,4,1
0.0,1.0,54.0,0.5,0.25,0.0,5.42495,7,0
0.0,1.0,48.0,0.5,0.25,2.0,5.24175,18,0
0.0,1.0,36.0,0.5,0.25,2.0,5.80513,21,1
0.0,1.0,37.0,0.358,0.179,1.0,6.25575,6,1
0.0,1.0,43.0,0.494,0.247,17.0,5.93489,3,1
0.0,1.0,51.0,0.293,0.088,8.0,6.49678,13,1
1.0,0.0,43.0,0.5,0.15,10.0,5.93754,6,1
0.0,1.0,32.0,0.305,0.091,0.0,6.45677,7,0
1.0,0.0,23.0,0.5,0.15,0.0,5.24175,2,1
0.0,1.0,40.0,0.456,0.137,3.0,6.05444,7,1
1.0,0.0,45.0,0.5,0.15,2.0,5.44674,1,1
1.0,0.0,47.0,0.456,0.044,12.0,5.76832,2,1
1.0,0.0,40.0,0.5,0.12,1.0,4.77068,2,1
0.0,1.0,44.0,0.257,0.025,10.0,6.34212,10,0
0.0,1.0,53.0,0.5,0.063,18.0,5.42495,11,1
0.0,1.0,33.0,0.494,0.048,1.0,5.69036,4,0
0.0,1.0,56.0,0.5,0.05,0.0,5.64897,2,0
0.0,1.0,37.0,0.305,0.152,0.0,6.42325,6,1
0.0,1.0,33.0,0.396,0.198,0.0,6.16121,3,0
0.0,1.0,39.0,0.52,0.26,2.0,4.95583,5,1
1.0,0.0,44.0,0.396,0.198,1.0,6.16121,7,0
1.0,0.0,35.0,0.52,0.26,4.0,5.22575,1,1
0.0,1.0,24.0,0.52,0.26,2.0,5.24175,5,1
0.0,1.0,48.0,0.49,0.245,1.0,5.94803,15,0
0.0,1.0,27.0,0.52,0.26,2.0,5.79301,10,1
0.0,1.0,40.0,0.52,0.26,4.0,5.57215,5,1
0.0,1.0,27.0,0.499,0.249,0.0,5.92959,4,0
1.0,0.0,29.0,0.52,0.26,3.0,5.24175,1,1
0.0,1.0,36.0,0.104,0.052,0.0,7.49554,8,1
